"Time Stamp","Time Zone","Name","PTID","Load"
"10/26/2020 00:00:00","EDT","CAPITL",61757,1134.2178
"10/26/2020 00:00:00","EDT","CENTRL",61754,1448.923
"10/26/2020 00:00:00","EDT","DUNWOD",61760,500.3024
"10/26/2020 00:00:00","EDT","GENESE",61753,882.0867
"10/26/2020 00:00:00","EDT","HUD VL",61758,806.5744
"10/26/2020 00:00:00","EDT","LONGIL",61762,1648.7288
"10/26/2020 00:00:00","EDT","MHK VL",61756,720.9689
"10/26/2020 00:00:00","EDT","MILLWD",61759,244.2952
"10/26/2020 00:00:00","EDT","N.Y.C.",61761,4246.7134
"10/26/2020 00:00:00","EDT","NORTH",61755,542.9638
"10/26/2020 00:00:00","EDT","WEST",61752,1400.0211
"10/26/2020 00:05:00","EDT","CAPITL",61757,1125.7655
"10/26/2020 00:05:00","EDT","CENTRL",61754,1445.2258
"10/26/2020 00:05:00","EDT","DUNWOD",61760,500.0664
"10/26/2020 00:05:00","EDT","GENESE",61753,876.7949
"10/26/2020 00:05:00","EDT","HUD VL",61758,782.8479
"10/26/2020 00:05:00","EDT","LONGIL",61762,1644.1265
"10/26/2020 00:05:00","EDT","MHK VL",61756,737.4087
"10/26/2020 00:05:00","EDT","MILLWD",61759,252.7374
"10/26/2020 00:05:00","EDT","N.Y.C.",61761,4206.499
"10/26/2020 00:05:00","EDT","NORTH",61755,540.8475
"10/26/2020 00:05:00","EDT","WEST",61752,1415.9478
"10/26/2020 00:10:00","EDT","CAPITL",61757,1124.4657
"10/26/2020 00:10:00","EDT","CENTRL",61754,1461.1292
"10/26/2020 00:10:00","EDT","DUNWOD",61760,498.5243
"10/26/2020 00:10:00","EDT","GENESE",61753,869.8848
"10/26/2020 00:10:00","EDT","HUD VL",61758,782.8256
"10/26/2020 00:10:00","EDT","LONGIL",61762,1623.7023
"10/26/2020 00:10:00","EDT","MHK VL",61756,718.9378
"10/26/2020 00:10:00","EDT","MILLWD",61759,249.44
"10/26/2020 00:10:00","EDT","N.Y.C.",61761,4195.296
"10/26/2020 00:10:00","EDT","NORTH",61755,539.2526
"10/26/2020 00:10:00","EDT","WEST",61752,1425.8662
"10/26/2020 00:15:00","EDT","CAPITL",61757,1125.1001
"10/26/2020 00:15:00","EDT","CENTRL",61754,1452.3391
"10/26/2020 00:15:00","EDT","DUNWOD",61760,490.337
"10/26/2020 00:15:00","EDT","GENESE",61753,873.5288
"10/26/2020 00:15:00","EDT","HUD VL",61758,797.5445
"10/26/2020 00:15:00","EDT","LONGIL",61762,1634.2264
"10/26/2020 00:15:00","EDT","MHK VL",61756,724.18
"10/26/2020 00:15:00","EDT","MILLWD",61759,240.6487
"10/26/2020 00:15:00","EDT","N.Y.C.",61761,4197.77
"10/26/2020 00:15:00","EDT","NORTH",61755,543.118
"10/26/2020 00:15:00","EDT","WEST",61752,1414.9857
"10/26/2020 00:20:00","EDT","CAPITL",61757,1112.8444
"10/26/2020 00:20:00","EDT","CENTRL",61754,1442.9485
"10/26/2020 00:20:00","EDT","DUNWOD",61760,490.9218
"10/26/2020 00:20:00","EDT","GENESE",61753,870.5294
"10/26/2020 00:20:00","EDT","HUD VL",61758,792.5969
"10/26/2020 00:20:00","EDT","LONGIL",61762,1605.7941
"10/26/2020 00:20:00","EDT","MHK VL",61756,707.952
"10/26/2020 00:20:00","EDT","MILLWD",61759,233.4297
"10/26/2020 00:20:00","EDT","N.Y.C.",61761,4171.859
"10/26/2020 00:20:00","EDT","NORTH",61755,543.6244
"10/26/2020 00:20:00","EDT","WEST",61752,1398.6118
"10/26/2020 00:25:00","EDT","CAPITL",61757,1086.6682
"10/26/2020 00:25:00","EDT","CENTRL",61754,1387.0205
"10/26/2020 00:25:00","EDT","DUNWOD",61760,491.1032
"10/26/2020 00:25:00","EDT","GENESE",61753,870.4273
"10/26/2020 00:25:00","EDT","HUD VL",61758,794.3759
"10/26/2020 00:25:00","EDT","LONGIL",61762,1600.8457
"10/26/2020 00:25:00","EDT","MHK VL",61756,725.3425
"10/26/2020 00:25:00","EDT","MILLWD",61759,237.1353
"10/26/2020 00:25:00","EDT","N.Y.C.",61761,4142.2256
"10/26/2020 00:25:00","EDT","NORTH",61755,542.317
"10/26/2020 00:25:00","EDT","WEST",61752,1401.1575
"10/26/2020 00:30:00","EDT","CAPITL",61757,1101.0624
"10/26/2020 00:30:00","EDT","CENTRL",61754,1424.1191
"10/26/2020 00:30:00","EDT","DUNWOD",61760,489.6458
"10/26/2020 00:30:00","EDT","GENESE",61753,869.5883
"10/26/2020 00:30:00","EDT","HUD VL",61758,797.8382
"10/26/2020 00:30:00","EDT","LONGIL",61762,1579.9978
"10/26/2020 00:30:00","EDT","MHK VL",61756,697.8745
"10/26/2020 00:30:00","EDT","MILLWD",61759,237.7114
"10/26/2020 00:30:00","EDT","N.Y.C.",61761,4121.367
"10/26/2020 00:30:00","EDT","NORTH",61755,543.7398
"10/26/2020 00:30:00","EDT","WEST",61752,1404.3491
"10/26/2020 00:35:00","EDT","CAPITL",61757,1110.0759
"10/26/2020 00:35:00","EDT","CENTRL",61754,1433.4476
"10/26/2020 00:35:00","EDT","DUNWOD",61760,486.7629
"10/26/2020 00:35:00","EDT","GENESE",61753,868.1202
"10/26/2020 00:35:00","EDT","HUD VL",61758,734.601
"10/26/2020 00:35:00","EDT","LONGIL",61762,1598.3215
"10/26/2020 00:35:00","EDT","MHK VL",61756,698.2319
"10/26/2020 00:35:00","EDT","MILLWD",61759,235.2696
"10/26/2020 00:35:00","EDT","N.Y.C.",61761,4126.187
"10/26/2020 00:35:00","EDT","NORTH",61755,543.1547
"10/26/2020 00:35:00","EDT","WEST",61752,1394.1108
"10/26/2020 00:40:00","EDT","CAPITL",61757,1090.0327
"10/26/2020 00:40:00","EDT","CENTRL",61754,1440.4696
"10/26/2020 00:40:00","EDT","DUNWOD",61760,494.5323
"10/26/2020 00:40:00","EDT","GENESE",61753,866.098
"10/26/2020 00:40:00","EDT","HUD VL",61758,791.8396
"10/26/2020 00:40:00","EDT","LONGIL",61762,1580.0717
"10/26/2020 00:40:00","EDT","MHK VL",61756,714.014
"10/26/2020 00:40:00","EDT","MILLWD",61759,217.1258
"10/26/2020 00:40:00","EDT","N.Y.C.",61761,4082.6362
"10/26/2020 00:40:00","EDT","NORTH",61755,533.8108
"10/26/2020 00:40:00","EDT","WEST",61752,1389.5432
"10/26/2020 00:45:00","EDT","CAPITL",61757,1104.0212
