"Time Stamp","Time Zone","Name","PTID","Load"
"12/13/2020 00:00:00","EST","CAPITL",61757,1166.0472
"12/13/2020 00:00:00","EST","CENTRL",61754,1526.9102
"12/13/2020 00:00:00","EST","DUNWOD",61760,563.2819
"12/13/2020 00:00:00","EST","GENESE",61753,937.077
"12/13/2020 00:00:00","EST","HUD VL",61758,879.2578
"12/13/2020 00:00:00","EST","LONGIL",61762,1853.2739
"12/13/2020 00:00:00","EST","MHK VL",61756,756.4511
"12/13/2020 00:00:00","EST","MILLWD",61759,268.2854
"12/13/2020 00:00:00","EST","N.Y.C.",61761,4549.143
"12/13/2020 00:00:00","EST","NORTH",61755,585.9811
"12/13/2020 00:00:00","EST","WEST",61752,1433.4813
"12/13/2020 00:05:00","EST","CAPITL",61757,1179.0178
"12/13/2020 00:05:00","EST","CENTRL",61754,1505.2107
"12/13/2020 00:05:00","EST","DUNWOD",61760,546.0853
"12/13/2020 00:05:00","EST","GENESE",61753,933.7984
"12/13/2020 00:05:00","EST","HUD VL",61758,905.18
"12/13/2020 00:05:00","EST","LONGIL",61762,1853.6807
"12/13/2020 00:05:00","EST","MHK VL",61756,756.5491
"12/13/2020 00:05:00","EST","MILLWD",61759,272.7498
"12/13/2020 00:05:00","EST","N.Y.C.",61761,4521.65
"12/13/2020 00:05:00","EST","NORTH",61755,575.4147
"12/13/2020 00:05:00","EST","WEST",61752,1439.8364
"12/13/2020 00:10:00","EST","CAPITL",61757,1178.7666
"12/13/2020 00:10:00","EST","CENTRL",61754,1509.4117
"12/13/2020 00:10:00","EST","DUNWOD",61760,555.2831
"12/13/2020 00:10:00","EST","GENESE",61753,925.4705
"12/13/2020 00:10:00","EST","HUD VL",61758,890.3003
"12/13/2020 00:10:00","EST","LONGIL",61762,1828.1873
"12/13/2020 00:10:00","EST","MHK VL",61756,749.7814
"12/13/2020 00:10:00","EST","MILLWD",61759,267.9448
"12/13/2020 00:10:00","EST","N.Y.C.",61761,4484.3477
"12/13/2020 00:10:00","EST","NORTH",61755,572.1556
"12/13/2020 00:10:00","EST","WEST",61752,1452.1843
"12/13/2020 00:15:00","EST","CAPITL",61757,1171.5574
"12/13/2020 00:15:00","EST","CENTRL",61754,1513.9098
"12/13/2020 00:15:00","EST","DUNWOD",61760,546.2311
"12/13/2020 00:15:00","EST","GENESE",61753,933.7024
"12/13/2020 00:15:00","EST","HUD VL",61758,901.078
"12/13/2020 00:15:00","EST","LONGIL",61762,1824.0454
"12/13/2020 00:15:00","EST","MHK VL",61756,741.6101
"12/13/2020 00:15:00","EST","MILLWD",61759,259.8409
"12/13/2020 00:15:00","EST","N.Y.C.",61761,4502.6104
"12/13/2020 00:15:00","EST","NORTH",61755,573.1851
