"Time Stamp","Time Zone","Name","PTID","Load"
"12/18/2020 00:00:00","EST","CAPITL",61757,1376.83
"12/18/2020 00:00:00","EST","CENTRL",61754,1831.4116
"12/18/2020 00:00:00","EST","DUNWOD",61760,632.9141
"12/18/2020 00:00:00","EST","GENESE",61753,1100.996
"12/18/2020 00:00:00","EST","HUD VL",61758,1081.231
"12/18/2020 00:00:00","EST","LONGIL",61762,2168.0981
"12/18/2020 00:00:00","EST","MHK VL",61756,976.5732
"12/18/2020 00:00:00","EST","MILLWD",61759,349.2805
"12/18/2020 00:00:00","EST","N.Y.C.",61761,5214.1143
"12/18/2020 00:00:00","EST","NORTH",61755,693.6868
"12/18/2020 00:00:00","EST","WEST",61752,1683.2886
"12/18/2020 00:05:00","EST","CAPITL",61757,1369.7231
"12/18/2020 00:05:00","EST","CENTRL",61754,1847.6746
"12/18/2020 00:05:00","EST","DUNWOD",61760,623.7156
"12/18/2020 00:05:00","EST","GENESE",61753,1099.9933
"12/18/2020 00:05:00","EST","HUD VL",61758,1071.0459
"12/18/2020 00:05:00","EST","LONGIL",61762,2161.7896
"12/18/2020 00:05:00","EST","MHK VL",61756,966.0917
"12/18/2020 00:05:00","EST","MILLWD",61759,346.936
"12/18/2020 00:05:00","EST","N.Y.C.",61761,5175.7456
"12/18/2020 00:05:00","EST","NORTH",61755,703.7268
"12/18/2020 00:05:00","EST","WEST",61752,1669.5284
"12/18/2020 00:10:00","EST","CAPITL",61757,1358.8428
"12/18/2020 00:10:00","EST","CENTRL",61754,1831.9639
"12/18/2020 00:10:00","EST","DUNWOD",61760,616.9553
"12/18/2020 00:10:00","EST","GENESE",61753,1086.8779
"12/18/2020 00:10:00","EST","HUD VL",61758,1101.8711
"12/18/2020 00:10:00","EST","LONGIL",61762,2137.453
"12/18/2020 00:10:00","EST","MHK VL",61756,968.0335
"12/18/2020 00:10:00","EST","MILLWD",61759,347.4275
"12/18/2020 00:10:00","EST","N.Y.C.",61761,5132.5283
"12/18/2020 00:10:00","EST","NORTH",61755,688.8074
"12/18/2020 00:10:00","EST","WEST",61752,1636.158
"12/18/2020 00:15:00","EST","CAPITL",61757,1367.0884
"12/18/2020 00:15:00","EST","CENTRL",61754,1829.1748
"12/18/2020 00:15:00","EST","DUNWOD",61760,608.2528
"12/18/2020 00:15:00","EST","GENESE",61753,1073.0105
"12/18/2020 00:15:00","EST","HUD VL",61758,1060.4833
"12/18/2020 00:15:00","EST","LONGIL",61762,2124.3154
"12/18/2020 00:15:00","EST","MHK VL",61756,962.5463
"12/18/2020 00:15:00","EST","MILLWD",61759,340.3493
"12/18/2020 00:15:00","EST","N.Y.C.",61761,5128.831
"12/18/2020 00:15:00","EST","NORTH",61755,684.6028
"12/18/2020 00:15:00","EST","WEST",61752,1606.7777
"12/18/2020 00:20:00","EST","CAPITL",61757,1357.4089
"12/18/2020 00:20:00","EST","CENTRL",61754,1800.2234
"12/18/2020 00:20:00","EST","DUNWOD",61760,603.2885
"12/18/2020 00:20:00","EST","GENESE",61753,1070.5264
"12/18/2020 00:20:00","EST","HUD VL",61758,1048.1022
"12/18/2020 00:20:00","EST","LONGIL",61762,2129.8857
"12/18/2020 00:20:00","EST","MHK VL",61756,953.3441
"12/18/2020 00:20:00","EST","MILLWD",61759,361.5669
"12/18/2020 00:20:00","EST","N.Y.C.",61761,5116.8936
"12/18/2020 00:20:00","EST","NORTH",61755,697.0159
"12/18/2020 00:20:00","EST","WEST",61752,1630.9877
"12/18/2020 00:25:00","EST","CAPITL",61757,1350.115
"12/18/2020 00:25:00","EST","CENTRL",61754,1784.8684
"12/18/2020 00:25:00","EST","DUNWOD",61760,604.8723
"12/18/2020 00:25:00","EST","GENESE",61753,1060.5674
"12/18/2020 00:25:00","EST","HUD VL",61758,1042.9023
"12/18/2020 00:25:00","EST","LONGIL",61762,2114.4937
"12/18/2020 00:25:00","EST","MHK VL",61756,964.8687
"12/18/2020 00:25:00","EST","MILLWD",61759,365.095
"12/18/2020 00:25:00","EST","N.Y.C.",61761,5097.0005
"12/18/2020 00:25:00","EST","NORTH",61755,685.4206
"12/18/2020 00:25:00","EST","WEST",61752,1642.2449
"12/18/2020 00:30:00","EST","CAPITL",61757,1346.78
"12/18/2020 00:30:00","EST","CENTRL",61754,1796.4849
"12/18/2020 00:30:00","EST","DUNWOD",61760,602.2387
"12/18/2020 00:30:00","EST","GENESE",61753,1081.9213
"12/18/2020 00:30:00","EST","HUD VL",61758,1032.9481
"12/18/2020 00:30:00","EST","LONGIL",61762,2089.8108
"12/18/2020 00:30:00","EST","MHK VL",61756,950.1665
"12/18/2020 00:30:00","EST","MILLWD",61759,352.2675
"12/18/2020 00:30:00","EST","N.Y.C.",61761,5088.4023
"12/18/2020 00:30:00","EST","NORTH",61755,689.6193
"12/18/2020 00:30:00","EST","WEST",61752,1608.5476
"12/18/2020 00:35:00","EST","CAPITL",61757,1345.7686
"12/18/2020 00:35:00","EST","CENTRL",61754,1771.9011
"12/18/2020 00:35:00","EST","DUNWOD",61760,593.7856
"12/18/2020 00:35:00","EST","GENESE",61753,1064.0737
"12/18/2020 00:35:00","EST","HUD VL",61758,1038.5841
"12/18/2020 00:35:00","EST","LONGIL",61762,2087.2122
"12/18/2020 00:35:00","EST","MHK VL",61756,945.2794
"12/18/2020 00:35:00","EST","MILLWD",61759,352.9706
"12/18/2020 00:35:00","EST","N.Y.C.",61761,5059.3447
"12/18/2020 00:35:00","EST","NORTH",61755,700.0848
"12/18/2020 00:35:00","EST","WEST",61752,1611.6646
"12/18/2020 00:40:00","EST","CAPITL",61757,1344.8252
"12/18/2020 00:40:00","EST","CENTRL",61754,1764.301
"12/18/2020 00:40:00","EST","DUNWOD",61760,600.4863
"12/18/2020 00:40:00","EST","GENESE",61753,1068.0884
"12/18/2020 00:40:00","EST","HUD VL",61758,1051.4459
"12/18/2020 00:40:00","EST","LONGIL",61762,2060.717
"12/18/2020 00:40:00","EST","MHK VL",61756,955.53
"12/18/2020 00:40:00","EST","MILLWD",61759,339.3884
"12/18/2020 00:40:00","EST","N.Y.C.",61761,5057.3687
"12/18/2020 00:40:00","EST","NORTH",61755,690.275
"12/18/2020 00:40:00","EST","WEST",61752,1606.3596
"12/18/2020 00:45:00","EST","CAPITL",61757,1345.8147
"12/18/2020 00:45:00","EST","CENTRL",61754,1803.0022
"12/18/2020 00:45:00","EST","DUNWOD",61760,600.3351
"12/18/2020 00:45:00","EST","GENESE",61753,1048.178
"12/18/2020 00:45:00","EST","HUD VL",61758,1033.5183
"12/18/2020 00:45:00","EST","LONGIL",61762,2054.3936
"12/18/2020 00:45:00","EST","MHK VL",61756,948.3395
"12/18/2020 00:45:00","EST","MILLWD",61759,340.2159
"12/18/2020 00:45:00","EST","N.Y.C.",61761,5033.9478
"12/18/2020 00:45:00","EST","NORTH",61755,699.8989
"12/18/2020 00:45:00","EST","WEST",61752,1638.903
"12/18/2020 00:50:00","EST","CAPITL",61757,1341.0375
"12/18/2020 00:50:00","EST","CENTRL",61754,1811.4104
"12/18/2020 00:50:00","EST","DUNWOD",61760,595.4285
"12/18/2020 00:50:00","EST","GENESE",61753,1049.1877
"12/18/2020 00:50:00","EST","HUD VL",61758,1034.553
"12/18/2020 00:50:00","EST","LONGIL",61762,2051.705
"12/18/2020 00:50:00","EST","MHK VL",61756,938.4859
"12/18/2020 00:50:00","EST","MILLWD",61759,340.0676
"12/18/2020 00:50:00","EST","N.Y.C.",61761,5005.028
"12/18/2020 00:50:00","EST","NORTH",61755,687.4251
"12/18/2020 00:50:00","EST","WEST",61752,1600.564
"12/18/2020 00:55:00","EST","CAPITL",61757,1353.5153
"12/18/2020 00:55:00","EST","CENTRL",61754,1807.4497
"12/18/2020 00:55:00","EST","DUNWOD",61760,586.7533
"12/18/2020 00:55:00","EST","GENESE",61753,1054.5801
"12/18/2020 00:55:00","EST","HUD VL",61758,1015.8904
"12/18/2020 00:55:00","EST","LONGIL",61762,2057.555
"12/18/2020 00:55:00","EST","MHK VL",61756,943.1987
"12/18/2020 00:55:00","EST","MILLWD",61759,335.3904
"12/18/2020 00:55:00","EST","N.Y.C.",61761,5009.286
"12/18/2020 00:55:00","EST","NORTH",61755,675.8679
"12/18/2020 00:55:00","EST","WEST",61752,1569.4626
"12/18/2020 01:00:00","EST","CAPITL",61757,1340.2192
"12/18/2020 01:00:00","EST","CENTRL",61754,1808.7449
"12/18/2020 01:00:00","EST","DUNWOD",61760,610.2283
"12/18/2020 01:00:00","EST","GENESE",61753,1053.7703
"12/18/2020 01:00:00","EST","HUD VL",61758,1079.6323
"12/18/2020 01:00:00","EST","LONGIL",61762,2038.3217
"12/18/2020 01:00:00","EST","MHK VL",61756,933.9436
"12/18/2020 01:00:00","EST","MILLWD",61759,282.3135
"12/18/2020 01:00:00","EST","N.Y.C.",61761,4990.3735
"12/18/2020 01:00:00","EST","NORTH",61755,678.4748
"12/18/2020 01:00:00","EST","WEST",61752,1614.0549
"12/18/2020 01:05:00","EST","CAPITL",61757,1351.7944
"12/18/2020 01:05:00","EST","CENTRL",61754,1789.8286
"12/18/2020 01:05:00","EST","DUNWOD",61760,607.4252
"12/18/2020 01:05:00","EST","GENESE",61753,1042.8274
"12/18/2020 01:05:00","EST","HUD VL",61758,1073.4426
"12/18/2020 01:05:00","EST","LONGIL",61762,2031.6853
"12/18/2020 01:05:00","EST","MHK VL",61756,933.568
"12/18/2020 01:05:00","EST","MILLWD",61759,282.588
"12/18/2020 01:05:00","EST","N.Y.C.",61761,4951.4844
"12/18/2020 01:05:00","EST","NORTH",61755,671.4276
"12/18/2020 01:05:00","EST","WEST",61752,1597.2705
"12/18/2020 01:10:00","EST","CAPITL",61757,1324.0485
"12/18/2020 01:10:00","EST","CENTRL",61754,1769.9619
"12/18/2020 01:10:00","EST","DUNWOD",61760,594.2976
"12/18/2020 01:10:00","EST","GENESE",61753,1039.4761
"12/18/2020 01:10:00","EST","HUD VL",61758,1011.9307
"12/18/2020 01:10:00","EST","LONGIL",61762,2031.8715
"12/18/2020 01:10:00","EST","MHK VL",61756,932.5396
"12/18/2020 01:10:00","EST","MILLWD",61759,337.1481
"12/18/2020 01:10:00","EST","N.Y.C.",61761,4964.3516
"12/18/2020 01:10:00","EST","NORTH",61755,680.54
"12/18/2020 01:10:00","EST","WEST",61752,1616.4377
"12/18/2020 01:15:00","EST","CAPITL",61757,1328.8372
"12/18/2020 01:15:00","EST","CENTRL",61754,1804.2532
"12/18/2020 01:15:00","EST","DUNWOD",61760,592.9036
"12/18/2020 01:15:00","EST","GENESE",61753,1044.6469
"12/18/2020 01:15:00","EST","HUD VL",61758,1008.0062
"12/18/2020 01:15:00","EST","LONGIL",61762,2030.9678
"12/18/2020 01:15:00","EST","MHK VL",61756,925.9454
"12/18/2020 01:15:00","EST","MILLWD",61759,332.6436
"12/18/2020 01:15:00","EST","N.Y.C.",61761,4917.1904
"12/18/2020 01:15:00","EST","NORTH",61755,685.4612
"12/18/2020 01:15:00","EST","WEST",61752,1618.2043
"12/18/2020 01:20:00","EST","CAPITL",61757,1331.0488
"12/18/2020 01:20:00","EST","CENTRL",61754,1791.2747
"12/18/2020 01:20:00","EST","DUNWOD",61760,580.9466
"12/18/2020 01:20:00","EST","GENESE",61753,1048.5791
"12/18/2020 01:20:00","EST","HUD VL",61758,1002.041
"12/18/2020 01:20:00","EST","LONGIL",61762,2009.5161
"12/18/2020 01:20:00","EST","MHK VL",61756,942.3995
"12/18/2020 01:20:00","EST","MILLWD",61759,334.9501
"12/18/2020 01:20:00","EST","N.Y.C.",61761,4906.5947
"12/18/2020 01:20:00","EST","NORTH",61755,675.5664
"12/18/2020 01:20:00","EST","WEST",61752,1609.3572
"12/18/2020 01:25:00","EST","CAPITL",61757,1326.5853
"12/18/2020 01:25:00","EST","CENTRL",61754,1783.5688
"12/18/2020 01:25:00","EST","DUNWOD",61760,584.0393
"12/18/2020 01:25:00","EST","GENESE",61753,1040.4037
"12/18/2020 01:25:00","EST","HUD VL",61758,986.4616
"12/18/2020 01:25:00","EST","LONGIL",61762,2003.4418
"12/18/2020 01:25:00","EST","MHK VL",61756,939.2605
"12/18/2020 01:25:00","EST","MILLWD",61759,333.4862
"12/18/2020 01:25:00","EST","N.Y.C.",61761,4904.7515
"12/18/2020 01:25:00","EST","NORTH",61755,677.5605
"12/18/2020 01:25:00","EST","WEST",61752,1603.9998
"12/18/2020 01:30:00","EST","CAPITL",61757,1322.5527
"12/18/2020 01:30:00","EST","CENTRL",61754,1747.3135
"12/18/2020 01:30:00","EST","DUNWOD",61760,585.8707
"12/18/2020 01:30:00","EST","GENESE",61753,1040.1155
"12/18/2020 01:30:00","EST","HUD VL",61758,998.2675
"12/18/2020 01:30:00","EST","LONGIL",61762,1998.3817
"12/18/2020 01:30:00","EST","MHK VL",61756,929.1104
"12/18/2020 01:30:00","EST","MILLWD",61759,328.4576
"12/18/2020 01:30:00","EST","N.Y.C.",61761,4871.252
"12/18/2020 01:30:00","EST","NORTH",61755,679.7611
"12/18/2020 01:30:00","EST","WEST",61752,1595.9373
"12/18/2020 01:35:00","EST","CAPITL",61757,1320.4177
"12/18/2020 01:35:00","EST","CENTRL",61754,1745.2344
"12/18/2020 01:35:00","EST","DUNWOD",61760,587.9706
"12/18/2020 01:35:00","EST","GENESE",61753,1033.9008
"12/18/2020 01:35:00","EST","HUD VL",61758,1035.0405
"12/18/2020 01:35:00","EST","LONGIL",61762,1986.277
"12/18/2020 01:35:00","EST","MHK VL",61756,934.0225
"12/18/2020 01:35:00","EST","MILLWD",61759,333.7389
"12/18/2020 01:35:00","EST","N.Y.C.",61761,4893.297
"12/18/2020 01:35:00","EST","NORTH",61755,663.9094
"12/18/2020 01:35:00","EST","WEST",61752,1577.7932
"12/18/2020 01:40:00","EST","CAPITL",61757,1322.1576
"12/18/2020 01:40:00","EST","CENTRL",61754,1761.7161
"12/18/2020 01:40:00","EST","DUNWOD",61760,583.0589
"12/18/2020 01:40:00","EST","GENESE",61753,1031.5972
