"Time Stamp","Time Zone","Name","PTID","Load"
"07/28/2020 00:00:00","EDT","CAPITL",61757,1862.5026
"07/28/2020 00:00:00","EDT","CENTRL",61754,2154.379
"07/28/2020 00:00:00","EDT","DUNWOD",61760,1045.269
"07/28/2020 00:00:00","EDT","GENESE",61753,1419.6674
"07/28/2020 00:00:00","EDT","HUD VL",61758,1568.0586
"07/28/2020 00:00:00","EDT","LONGIL",61762,3791.4172
"07/28/2020 00:00:00","EDT","MHK VL",61756,1062.4783
"07/28/2020 00:00:00","EDT","MILLWD",61759,474.3108
"07/28/2020 00:00:00","EDT","N.Y.C.",61761,8115.9844
"07/28/2020 00:00:00","EDT","NORTH",61755,594.2358
"07/28/2020 00:00:00","EDT","WEST",61752,1963.4478
"07/28/2020 00:05:00","EDT","CAPITL",61757,1852.1357
"07/28/2020 00:05:00","EDT","CENTRL",61754,2138.669
"07/28/2020 00:05:00","EDT","DUNWOD",61760,1039.0697
"07/28/2020 00:05:00","EDT","GENESE",61753,1409.8308
"07/28/2020 00:05:00","EDT","HUD VL",61758,1528.5312
"07/28/2020 00:05:00","EDT","LONGIL",61762,3746.887
"07/28/2020 00:05:00","EDT","MHK VL",61756,1063.5199
"07/28/2020 00:05:00","EDT","MILLWD",61759,485.9336
"07/28/2020 00:05:00","EDT","N.Y.C.",61761,8049.2607
"07/28/2020 00:05:00","EDT","NORTH",61755,597.7432
"07/28/2020 00:05:00","EDT","WEST",61752,1977.5442
"07/28/2020 00:10:00","EDT","CAPITL",61757,1844.8335
"07/28/2020 00:10:00","EDT","CENTRL",61754,2136.5347
"07/28/2020 00:10:00","EDT","DUNWOD",61760,1033.3392
"07/28/2020 00:10:00","EDT","GENESE",61753,1403.2927
"07/28/2020 00:10:00","EDT","HUD VL",61758,1563.6182
"07/28/2020 00:10:00","EDT","LONGIL",61762,3714.6548
"07/28/2020 00:10:00","EDT","MHK VL",61756,1065.293
"07/28/2020 00:10:00","EDT","MILLWD",61759,478.1174
"07/28/2020 00:10:00","EDT","N.Y.C.",61761,8016.281
"07/28/2020 00:10:00","EDT","NORTH",61755,590.7853
"07/28/2020 00:10:00","EDT","WEST",61752,1981.1029
"07/28/2020 00:15:00","EDT","CAPITL",61757,1828.1901
"07/28/2020 00:15:00","EDT","CENTRL",61754,2162.185
"07/28/2020 00:15:00","EDT","DUNWOD",61760,1029.2634
"07/28/2020 00:15:00","EDT","GENESE",61753,1400.7368
"07/28/2020 00:15:00","EDT","HUD VL",61758,1540.0087
"07/28/2020 00:15:00","EDT","LONGIL",61762,3676.6262
"07/28/2020 00:15:00","EDT","MHK VL",61756,1055.05
"07/28/2020 00:15:00","EDT","MILLWD",61759,459.9664
"07/28/2020 00:15:00","EDT","N.Y.C.",61761,7990.89
"07/28/2020 00:15:00","EDT","NORTH",61755,595.9424
"07/28/2020 00:15:00","EDT","WEST",61752,1952.0372
"07/28/2020 00:20:00","EDT","CAPITL",61757,1830.542
"07/28/2020 00:20:00","EDT","CENTRL",61754,2145.334
"07/28/2020 00:20:00","EDT","DUNWOD",61760,1014.1582
"07/28/2020 00:20:00","EDT","GENESE",61753,1390.6772
"07/28/2020 00:20:00","EDT","HUD VL",61758,1548.4379
"07/28/2020 00:20:00","EDT","LONGIL",61762,3662.9102
"07/28/2020 00:20:00","EDT","MHK VL",61756,1060.8121
"07/28/2020 00:20:00","EDT","MILLWD",61759,468.661
"07/28/2020 00:20:00","EDT","N.Y.C.",61761,7966.04
"07/28/2020 00:20:00","EDT","NORTH",61755,596.2224
"07/28/2020 00:20:00","EDT","WEST",61752,1951.6501
"07/28/2020 00:25:00","EDT","CAPITL",61757,1821.3823
