"Time Stamp","Time Zone","Name","PTID","Load"
"11/09/2020 00:00:00","EST","CAPITL",61757,1109.9824
"11/09/2020 00:00:00","EST","CENTRL",61754,1369.0154
"11/09/2020 00:00:00","EST","DUNWOD",61760,477.1521
"11/09/2020 00:00:00","EST","GENESE",61753,861.3947
"11/09/2020 00:00:00","EST","HUD VL",61758,809.6551
"11/09/2020 00:00:00","EST","LONGIL",61762,1604.0582
"11/09/2020 00:00:00","EST","MHK VL",61756,662.9907
"11/09/2020 00:00:00","EST","MILLWD",61759,248.3043
"11/09/2020 00:00:00","EST","N.Y.C.",61761,4224.829
"11/09/2020 00:00:00","EST","NORTH",61755,523.7234
"11/09/2020 00:00:00","EST","WEST",61752,1337.1172
"11/09/2020 00:05:00","EST","CAPITL",61757,1098.8025
"11/09/2020 00:05:00","EST","CENTRL",61754,1402.547
"11/09/2020 00:05:00","EST","DUNWOD",61760,481.2625
"11/09/2020 00:05:00","EST","GENESE",61753,857.0814
"11/09/2020 00:05:00","EST","HUD VL",61758,811.4625
"11/09/2020 00:05:00","EST","LONGIL",61762,1582.0513
"11/09/2020 00:05:00","EST","MHK VL",61756,672.4289
"11/09/2020 00:05:00","EST","MILLWD",61759,240.1169
"11/09/2020 00:05:00","EST","N.Y.C.",61761,4196.0225
"11/09/2020 00:05:00","EST","NORTH",61755,517.6509
"11/09/2020 00:05:00","EST","WEST",61752,1330.1921
"11/09/2020 00:10:00","EST","CAPITL",61757,1095.1455
"11/09/2020 00:10:00","EST","CENTRL",61754,1398.9093
"11/09/2020 00:10:00","EST","DUNWOD",61760,479.0863
"11/09/2020 00:10:00","EST","GENESE",61753,865.9962
"11/09/2020 00:10:00","EST","HUD VL",61758,795.5402
"11/09/2020 00:10:00","EST","LONGIL",61762,1591.8362
"11/09/2020 00:10:00","EST","MHK VL",61756,661.569
"11/09/2020 00:10:00","EST","MILLWD",61759,248.5122
"11/09/2020 00:10:00","EST","N.Y.C.",61761,4174.518
"11/09/2020 00:10:00","EST","NORTH",61755,515.1983
"11/09/2020 00:10:00","EST","WEST",61752,1328.1592
"11/09/2020 00:15:00","EST","CAPITL",61757,1096.7214
"11/09/2020 00:15:00","EST","CENTRL",61754,1399.7695
"11/09/2020 00:15:00","EST","DUNWOD",61760,486.8968
"11/09/2020 00:15:00","EST","GENESE",61753,859.1671
"11/09/2020 00:15:00","EST","HUD VL",61758,774.1694
"11/09/2020 00:15:00","EST","LONGIL",61762,1571.4238
"11/09/2020 00:15:00","EST","MHK VL",61756,664.9807
"11/09/2020 00:15:00","EST","MILLWD",61759,243.7622
"11/09/2020 00:15:00","EST","N.Y.C.",61761,4172.446
"11/09/2020 00:15:00","EST","NORTH",61755,518.6008
"11/09/2020 00:15:00","EST","WEST",61752,1337.9368
"11/09/2020 00:20:00","EST","CAPITL",61757,1095.856
"11/09/2020 00:20:00","EST","CENTRL",61754,1395.7878
"11/09/2020 00:20:00","EST","DUNWOD",61760,458.1578
"11/09/2020 00:20:00","EST","GENESE",61753,869.002
"11/09/2020 00:20:00","EST","HUD VL",61758,780.443
"11/09/2020 00:20:00","EST","LONGIL",61762,1556.5233
"11/09/2020 00:20:00","EST","MHK VL",61756,650.6301
"11/09/2020 00:20:00","EST","MILLWD",61759,243.1196
"11/09/2020 00:20:00","EST","N.Y.C.",61761,4142.8213
"11/09/2020 00:20:00","EST","NORTH",61755,514.2517
"11/09/2020 00:20:00","EST","WEST",61752,1339.2369
"11/09/2020 00:25:00","EST","CAPITL",61757,1094.1237
"11/09/2020 00:25:00","EST","CENTRL",61754,1348.9064
"11/09/2020 00:25:00","EST","DUNWOD",61760,490.0425
"11/09/2020 00:25:00","EST","GENESE",61753,862.5533
"11/09/2020 00:25:00","EST","HUD VL",61758,795.6824
"11/09/2020 00:25:00","EST","LONGIL",61762,1558.7891
"11/09/2020 00:25:00","EST","MHK VL",61756,653.2597
"11/09/2020 00:25:00","EST","MILLWD",61759,242.4161
"11/09/2020 00:25:00","EST","N.Y.C.",61761,4144.0835
"11/09/2020 00:25:00","EST","NORTH",61755,524.9541
"11/09/2020 00:25:00","EST","WEST",61752,1320.9932
"11/09/2020 00:30:00","EST","CAPITL",61757,1089.7987
"11/09/2020 00:30:00","EST","CENTRL",61754,1339.6576
"11/09/2020 00:30:00","EST","DUNWOD",61760,460.1345
"11/09/2020 00:30:00","EST","GENESE",61753,858.4043
"11/09/2020 00:30:00","EST","HUD VL",61758,785.4968
"11/09/2020 00:30:00","EST","LONGIL",61762,1552.0022
"11/09/2020 00:30:00","EST","MHK VL",61756,650.0093
