"Time Stamp","Time Zone","Name","PTID","Load"
"07/18/2020 00:00:00","EDT","CAPITL",61757,1471.0908
"07/18/2020 00:00:00","EDT","CENTRL",61754,1739.7548
"07/18/2020 00:00:00","EDT","DUNWOD",61760,799.4369
"07/18/2020 00:00:00","EDT","GENESE",61753,1217.9719
"07/18/2020 00:00:00","EDT","HUD VL",61758,1230.998
"07/18/2020 00:00:00","EDT","LONGIL",61762,2931.1802
"07/18/2020 00:00:00","EDT","MHK VL",61756,873.0155
"07/18/2020 00:00:00","EDT","MILLWD",61759,370.9759
"07/18/2020 00:00:00","EDT","N.Y.C.",61761,6624.1953
"07/18/2020 00:00:00","EDT","NORTH",61755,547.0942
"07/18/2020 00:00:00","EDT","WEST",61752,1759.9667
"07/18/2020 00:05:00","EDT","CAPITL",61757,1459.3274
"07/18/2020 00:05:00","EDT","CENTRL",61754,1749.4119
"07/18/2020 00:05:00","EDT","DUNWOD",61760,789.3361
"07/18/2020 00:05:00","EDT","GENESE",61753,1205.2854
"07/18/2020 00:05:00","EDT","HUD VL",61758,1251.3682
"07/18/2020 00:05:00","EDT","LONGIL",61762,2911.6963
"07/18/2020 00:05:00","EDT","MHK VL",61756,868.6397
"07/18/2020 00:05:00","EDT","MILLWD",61759,389.0871
"07/18/2020 00:05:00","EDT","N.Y.C.",61761,6587.738
"07/18/2020 00:05:00","EDT","NORTH",61755,533.1083
"07/18/2020 00:05:00","EDT","WEST",61752,1742.0913
"07/18/2020 00:10:00","EDT","CAPITL",61757,1451.1338
"07/18/2020 00:10:00","EDT","CENTRL",61754,1711.429
"07/18/2020 00:10:00","EDT","DUNWOD",61760,775.791
"07/18/2020 00:10:00","EDT","GENESE",61753,1197.3358
"07/18/2020 00:10:00","EDT","HUD VL",61758,1236.4707
"07/18/2020 00:10:00","EDT","LONGIL",61762,2898.3843
"07/18/2020 00:10:00","EDT","MHK VL",61756,856.4786
"07/18/2020 00:10:00","EDT","MILLWD",61759,384.6051
"07/18/2020 00:10:00","EDT","N.Y.C.",61761,6553.17
"07/18/2020 00:10:00","EDT","NORTH",61755,547.1584
"07/18/2020 00:10:00","EDT","WEST",61752,1736.4879
"07/18/2020 00:15:00","EDT","CAPITL",61757,1445.4207
"07/18/2020 00:15:00","EDT","CENTRL",61754,1698.6163
"07/18/2020 00:15:00","EDT","DUNWOD",61760,787.4615
"07/18/2020 00:15:00","EDT","GENESE",61753,1192.5486
"07/18/2020 00:15:00","EDT","HUD VL",61758,1208.3514
"07/18/2020 00:15:00","EDT","LONGIL",61762,2867.1772
"07/18/2020 00:15:00","EDT","MHK VL",61756,852.325
"07/18/2020 00:15:00","EDT","MILLWD",61759,366.4785
"07/18/2020 00:15:00","EDT","N.Y.C.",61761,6566.9404
"07/18/2020 00:15:00","EDT","NORTH",61755,540.559
"07/18/2020 00:15:00","EDT","WEST",61752,1735.9928
"07/18/2020 00:20:00","EDT","CAPITL",61757,1429.5945
"07/18/2020 00:20:00","EDT","CENTRL",61754,1720.1144
"07/18/2020 00:20:00","EDT","DUNWOD",61760,769.3285
"07/18/2020 00:20:00","EDT","GENESE",61753,1183.3564
"07/18/2020 00:20:00","EDT","HUD VL",61758,1206.1149
"07/18/2020 00:20:00","EDT","LONGIL",61762,2848.4834
"07/18/2020 00:20:00","EDT","MHK VL",61756,851.7247
"07/18/2020 00:20:00","EDT","MILLWD",61759,381.0541
"07/18/2020 00:20:00","EDT","N.Y.C.",61761,6538.319
"07/18/2020 00:20:00","EDT","NORTH",61755,536.1655
"07/18/2020 00:20:00","EDT","WEST",61752,1718.2367
"07/18/2020 00:25:00","EDT","CAPITL",61757,1424.0088
"07/18/2020 00:25:00","EDT","CENTRL",61754,1719.6133
"07/18/2020 00:25:00","EDT","DUNWOD",61760,763.8513
"07/18/2020 00:25:00","EDT","GENESE",61753,1177.5726
"07/18/2020 00:25:00","EDT","HUD VL",61758,1192.2267
"07/18/2020 00:25:00","EDT","LONGIL",61762,2834.6655
