"Time Stamp","Time Zone","Name","PTID","Load"
"07/09/2020 00:00:00","EDT","CAPITL",61757,1564.8254
"07/09/2020 00:00:00","EDT","CENTRL",61754,1946.0421
"07/09/2020 00:00:00","EDT","DUNWOD",61760,790.4976
"07/09/2020 00:00:00","EDT","GENESE",61753,1449.491
"07/09/2020 00:00:00","EDT","HUD VL",61758,1152.7773
"07/09/2020 00:00:00","EDT","LONGIL",61762,3053.379
"07/09/2020 00:00:00","EDT","MHK VL",61756,915.6887
"07/09/2020 00:00:00","EDT","MILLWD",61759,377.8813
"07/09/2020 00:00:00","EDT","N.Y.C.",61761,6767.095
"07/09/2020 00:00:00","EDT","NORTH",61755,573.3674
"07/09/2020 00:00:00","EDT","WEST",61752,1970.6359
"07/09/2020 00:05:00","EDT","CAPITL",61757,1567.7466
"07/09/2020 00:05:00","EDT","CENTRL",61754,1983.117
"07/09/2020 00:05:00","EDT","DUNWOD",61760,789.2033
"07/09/2020 00:05:00","EDT","GENESE",61753,1424.7085
"07/09/2020 00:05:00","EDT","HUD VL",61758,1160.0386
"07/09/2020 00:05:00","EDT","LONGIL",61762,3015.8105
"07/09/2020 00:05:00","EDT","MHK VL",61756,900.7389
"07/09/2020 00:05:00","EDT","MILLWD",61759,375.4482
"07/09/2020 00:05:00","EDT","N.Y.C.",61761,6735.2964
"07/09/2020 00:05:00","EDT","NORTH",61755,570.6089
"07/09/2020 00:05:00","EDT","WEST",61752,1947.7307
"07/09/2020 00:10:00","EDT","CAPITL",61757,1561.2472
"07/09/2020 00:10:00","EDT","CENTRL",61754,1967.4911
"07/09/2020 00:10:00","EDT","DUNWOD",61760,783.1011
"07/09/2020 00:10:00","EDT","GENESE",61753,1407.8118
"07/09/2020 00:10:00","EDT","HUD VL",61758,1154.065
"07/09/2020 00:10:00","EDT","LONGIL",61762,3021.4348
"07/09/2020 00:10:00","EDT","MHK VL",61756,896.0256
"07/09/2020 00:10:00","EDT","MILLWD",61759,376.9733
"07/09/2020 00:10:00","EDT","N.Y.C.",61761,6697.1113
"07/09/2020 00:10:00","EDT","NORTH",61755,566.1538
"07/09/2020 00:10:00","EDT","WEST",61752,1954.9795
"07/09/2020 00:15:00","EDT","CAPITL",61757,1549.9441
"07/09/2020 00:15:00","EDT","CENTRL",61754,1949.1163
"07/09/2020 00:15:00","EDT","DUNWOD",61760,780.2108
"07/09/2020 00:15:00","EDT","GENESE",61753,1411.3503
"07/09/2020 00:15:00","EDT","HUD VL",61758,1125.9683
"07/09/2020 00:15:00","EDT","LONGIL",61762,2968.3228
"07/09/2020 00:15:00","EDT","MHK VL",61756,898.0591
"07/09/2020 00:15:00","EDT","MILLWD",61759,371.5394
"07/09/2020 00:15:00","EDT","N.Y.C.",61761,6668.4233
"07/09/2020 00:15:00","EDT","NORTH",61755,568.0543
"07/09/2020 00:15:00","EDT","WEST",61752,1953.3567
"07/09/2020 00:20:00","EDT","CAPITL",61757,1543.6804
"07/09/2020 00:20:00","EDT","CENTRL",61754,1957.0747
"07/09/2020 00:20:00","EDT","DUNWOD",61760,792.2787
"07/09/2020 00:20:00","EDT","GENESE",61753,1406.8145
"07/09/2020 00:20:00","EDT","HUD VL",61758,1092.8019
"07/09/2020 00:20:00","EDT","LONGIL",61762,2945.77
"07/09/2020 00:20:00","EDT","MHK VL",61756,898.1255
"07/09/2020 00:20:00","EDT","MILLWD",61759,368.4379
"07/09/2020 00:20:00","EDT","N.Y.C.",61761,6605.5234
"07/09/2020 00:20:00","EDT","NORTH",61755,563.6997
"07/09/2020 00:20:00","EDT","WEST",61752,1944.2117
"07/09/2020 00:25:00","EDT","CAPITL",61757,1532.4478
"07/09/2020 00:25:00","EDT","CENTRL",61754,1917.6993
"07/09/2020 00:25:00","EDT","DUNWOD",61760,771.8606
"07/09/2020 00:25:00","EDT","GENESE",61753,1391.5942
"07/09/2020 00:25:00","EDT","HUD VL",61758,1121.2229
"07/09/2020 00:25:00","EDT","LONGIL",61762,2939.7314
"07/09/2020 00:25:00","EDT","MHK VL",61756,880.3622
"07/09/2020 00:25:00","EDT","MILLWD",61759,365.3167
"07/09/2020 00:25:00","EDT","N.Y.C.",61761,6589.3594
"07/09/2020 00:25:00","EDT","NORTH",61755,570.7529
"07/09/2020 00:25:00","EDT","WEST",61752,1936.2241
"07/09/2020 00:30:00","EDT","CAPITL",61757,1520.1711
"07/09/2020 00:30:00","EDT","CENTRL",61754,1916.1549
"07/09/2020 00:30:00","EDT","DUNWOD",61760,762.8521
"07/09/2020 00:30:00","EDT","GENESE",61753,1394.0242
"07/09/2020 00:30:00","EDT","HUD VL",61758,1110.6747
"07/09/2020 00:30:00","EDT","LONGIL",61762,2924.7563
"07/09/2020 00:30:00","EDT","MHK VL",61756,884.957
"07/09/2020 00:30:00","EDT","MILLWD",61759,376.1295
"07/09/2020 00:30:00","EDT","N.Y.C.",61761,6572.5474
"07/09/2020 00:30:00","EDT","NORTH",61755,562.4799
"07/09/2020 00:30:00","EDT","WEST",61752,1903.4207
"07/09/2020 00:35:00","EDT","CAPITL",61757,1510.7761
"07/09/2020 00:35:00","EDT","CENTRL",61754,1931.177
"07/09/2020 00:35:00","EDT","DUNWOD",61760,754.272
"07/09/2020 00:35:00","EDT","GENESE",61753,1376.0388
"07/09/2020 00:35:00","EDT","HUD VL",61758,1108.9653
"07/09/2020 00:35:00","EDT","LONGIL",61762,2899.5645
"07/09/2020 00:35:00","EDT","MHK VL",61756,875.4002
"07/09/2020 00:35:00","EDT","MILLWD",61759,373.0699
"07/09/2020 00:35:00","EDT","N.Y.C.",61761,6546.524
"07/09/2020 00:35:00","EDT","NORTH",61755,556.6428
"07/09/2020 00:35:00","EDT","WEST",61752,1877.3679
"07/09/2020 00:40:00","EDT","CAPITL",61757,1505.6229
"07/09/2020 00:40:00","EDT","CENTRL",61754,1912.2352
"07/09/2020 00:40:00","EDT","DUNWOD",61760,747.9544
"07/09/2020 00:40:00","EDT","GENESE",61753,1391.9377
"07/09/2020 00:40:00","EDT","HUD VL",61758,1102.1326
"07/09/2020 00:40:00","EDT","LONGIL",61762,2873.9438
"07/09/2020 00:40:00","EDT","MHK VL",61756,869.1544
"07/09/2020 00:40:00","EDT","MILLWD",61759,359.9027
"07/09/2020 00:40:00","EDT","N.Y.C.",61761,6524.1484
"07/09/2020 00:40:00","EDT","NORTH",61755,564.0649
"07/09/2020 00:40:00","EDT","WEST",61752,1890.2386
"07/09/2020 00:45:00","EDT","CAPITL",61757,1494.9249
"07/09/2020 00:45:00","EDT","CENTRL",61754,1905.9058
"07/09/2020 00:45:00","EDT","DUNWOD",61760,745.5298
"07/09/2020 00:45:00","EDT","GENESE",61753,1366.169
"07/09/2020 00:45:00","EDT","HUD VL",61758,1062.5352
"07/09/2020 00:45:00","EDT","LONGIL",61762,2874.1216
"07/09/2020 00:45:00","EDT","MHK VL",61756,881.5317
"07/09/2020 00:45:00","EDT","MILLWD",61759,353.7733
"07/09/2020 00:45:00","EDT","N.Y.C.",61761,6493.162
"07/09/2020 00:45:00","EDT","NORTH",61755,556.6952
"07/09/2020 00:45:00","EDT","WEST",61752,1872.9651
"07/09/2020 00:50:00","EDT","CAPITL",61757,1498.3167
"07/09/2020 00:50:00","EDT","CENTRL",61754,1846.8658
"07/09/2020 00:50:00","EDT","DUNWOD",61760,747.0403
"07/09/2020 00:50:00","EDT","GENESE",61753,1355.6816
"07/09/2020 00:50:00","EDT","HUD VL",61758,1090.7219
"07/09/2020 00:50:00","EDT","LONGIL",61762,2851.7598
"07/09/2020 00:50:00","EDT","MHK VL",61756,872.9921
"07/09/2020 00:50:00","EDT","MILLWD",61759,344.1486
"07/09/2020 00:50:00","EDT","N.Y.C.",61761,6456.62
"07/09/2020 00:50:00","EDT","NORTH",61755,550.729
"07/09/2020 00:50:00","EDT","WEST",61752,1880.6758
"07/09/2020 00:55:00","EDT","CAPITL",61757,1474.1736
"07/09/2020 00:55:00","EDT","CENTRL",61754,1839.3826
"07/09/2020 00:55:00","EDT","DUNWOD",61760,748.0664
"07/09/2020 00:55:00","EDT","GENESE",61753,1344.464
"07/09/2020 00:55:00","EDT","HUD VL",61758,1059.2019
"07/09/2020 00:55:00","EDT","LONGIL",61762,2843.317
"07/09/2020 00:55:00","EDT","MHK VL",61756,875.4009
"07/09/2020 00:55:00","EDT","MILLWD",61759,356.0643
"07/09/2020 00:55:00","EDT","N.Y.C.",61761,6413.666
"07/09/2020 00:55:00","EDT","NORTH",61755,556.6598
"07/09/2020 00:55:00","EDT","WEST",61752,1869.1061
"07/09/2020 01:00:00","EDT","CAPITL",61757,1465.3704
"07/09/2020 01:00:00","EDT","CENTRL",61754,1858.6703
"07/09/2020 01:00:00","EDT","DUNWOD",61760,747.1948
"07/09/2020 01:00:00","EDT","GENESE",61753,1348.3547
"07/09/2020 01:00:00","EDT","HUD VL",61758,1060.0304
"07/09/2020 01:00:00","EDT","LONGIL",61762,2826.8296
"07/09/2020 01:00:00","EDT","MHK VL",61756,876.7943
"07/09/2020 01:00:00","EDT","MILLWD",61759,360.2106
"07/09/2020 01:00:00","EDT","N.Y.C.",61761,6403.9863
"07/09/2020 01:00:00","EDT","NORTH",61755,551.3903
"07/09/2020 01:00:00","EDT","WEST",61752,1848.5503
"07/09/2020 01:05:00","EDT","CAPITL",61757,1465.2131
"07/09/2020 01:05:00","EDT","CENTRL",61754,1856.9703
"07/09/2020 01:05:00","EDT","DUNWOD",61760,746.9902
"07/09/2020 01:05:00","EDT","GENESE",61753,1337.2003
"07/09/2020 01:05:00","EDT","HUD VL",61758,1057.142
"07/09/2020 01:05:00","EDT","LONGIL",61762,2829.8076
"07/09/2020 01:05:00","EDT","MHK VL",61756,871.4565
"07/09/2020 01:05:00","EDT","MILLWD",61759,356.8074
"07/09/2020 01:05:00","EDT","N.Y.C.",61761,6374.7637
"07/09/2020 01:05:00","EDT","NORTH",61755,562.4729
"07/09/2020 01:05:00","EDT","WEST",61752,1864.4238
"07/09/2020 01:10:00","EDT","CAPITL",61757,1453.212
"07/09/2020 01:10:00","EDT","CENTRL",61754,1853.9543
"07/09/2020 01:10:00","EDT","DUNWOD",61760,754.2742
"07/09/2020 01:10:00","EDT","GENESE",61753,1331.9695
"07/09/2020 01:10:00","EDT","HUD VL",61758,1057.748
"07/09/2020 01:10:00","EDT","LONGIL",61762,2809.6812
"07/09/2020 01:10:00","EDT","MHK VL",61756,859.3337
"07/09/2020 01:10:00","EDT","MILLWD",61759,350.5634
"07/09/2020 01:10:00","EDT","N.Y.C.",61761,6340.799
"07/09/2020 01:10:00","EDT","NORTH",61755,555.5512
"07/09/2020 01:10:00","EDT","WEST",61752,1841.9028
"07/09/2020 01:15:00","EDT","CAPITL",61757,1457.0763
"07/09/2020 01:15:00","EDT","CENTRL",61754,1837.9548
"07/09/2020 01:15:00","EDT","DUNWOD",61760,734.7238
"07/09/2020 01:15:00","EDT","GENESE",61753,1321.2539
"07/09/2020 01:15:00","EDT","HUD VL",61758,1051.3259
"07/09/2020 01:15:00","EDT","LONGIL",61762,2789.7876
"07/09/2020 01:15:00","EDT","MHK VL",61756,859.6879
"07/09/2020 01:15:00","EDT","MILLWD",61759,351.8184
"07/09/2020 01:15:00","EDT","N.Y.C.",61761,6330.747
"07/09/2020 01:15:00","EDT","NORTH",61755,558.7721
"07/09/2020 01:15:00","EDT","WEST",61752,1826.5161
"07/09/2020 01:20:00","EDT","CAPITL",61757,1452.6643
"07/09/2020 01:20:00","EDT","CENTRL",61754,1840.5684
"07/09/2020 01:20:00","EDT","DUNWOD",61760,747.2398
"07/09/2020 01:20:00","EDT","GENESE",61753,1317.2532
"07/09/2020 01:20:00","EDT","HUD VL",61758,1031.9281
"07/09/2020 01:20:00","EDT","LONGIL",61762,2771.2642
"07/09/2020 01:20:00","EDT","MHK VL",61756,843.5019
"07/09/2020 01:20:00","EDT","MILLWD",61759,355.4932
"07/09/2020 01:20:00","EDT","N.Y.C.",61761,6311.4814
"07/09/2020 01:20:00","EDT","NORTH",61755,564.8977
"07/09/2020 01:20:00","EDT","WEST",61752,1833.9773
"07/09/2020 01:25:00","EDT","CAPITL",61757,1440.8434
"07/09/2020 01:25:00","EDT","CENTRL",61754,1843.5581
"07/09/2020 01:25:00","EDT","DUNWOD",61760,738.9069
"07/09/2020 01:25:00","EDT","GENESE",61753,1317.7241
"07/09/2020 01:25:00","EDT","HUD VL",61758,1042.5459
"07/09/2020 01:25:00","EDT","LONGIL",61762,2757.6523
"07/09/2020 01:25:00","EDT","MHK VL",61756,855.2223
"07/09/2020 01:25:00","EDT","MILLWD",61759,348.2692
"07/09/2020 01:25:00","EDT","N.Y.C.",61761,6277.1577
"07/09/2020 01:25:00","EDT","NORTH",61755,551.3486
"07/09/2020 01:25:00","EDT","WEST",61752,1821.6151
"07/09/2020 01:30:00","EDT","CAPITL",61757,1436.8408
"07/09/2020 01:30:00","EDT","CENTRL",61754,1851.0153
"07/09/2020 01:30:00","EDT","DUNWOD",61760,734.5784
"07/09/2020 01:30:00","EDT","GENESE",61753,1304.9403
"07/09/2020 01:30:00","EDT","HUD VL",61758,1030.0535
"07/09/2020 01:30:00","EDT","LONGIL",61762,2750.2876
"07/09/2020 01:30:00","EDT","MHK VL",61756,842.1539
