"Time Stamp","Time Zone","Name","PTID","Load"
"07/23/2020 00:00:00","EDT","CAPITL",61757,1529.9996
"07/23/2020 00:00:00","EDT","CENTRL",61754,1896.0665
"07/23/2020 00:00:00","EDT","DUNWOD",61760,851.0336
"07/23/2020 00:00:00","EDT","GENESE",61753,1270.7239
"07/23/2020 00:00:00","EDT","HUD VL",61758,1258.7241
"07/23/2020 00:00:00","EDT","LONGIL",61762,3230.1802
"07/23/2020 00:00:00","EDT","MHK VL",61756,898.6169
"07/23/2020 00:00:00","EDT","MILLWD",61759,406.5516
"07/23/2020 00:00:00","EDT","N.Y.C.",61761,7128.085
"07/23/2020 00:00:00","EDT","NORTH",61755,540.2752
"07/23/2020 00:00:00","EDT","WEST",61752,1929.4294
"07/23/2020 00:05:00","EDT","CAPITL",61757,1516.4542
"07/23/2020 00:05:00","EDT","CENTRL",61754,1899.2318
"07/23/2020 00:05:00","EDT","DUNWOD",61760,833.8742
"07/23/2020 00:05:00","EDT","GENESE",61753,1274.3326
"07/23/2020 00:05:00","EDT","HUD VL",61758,1271.698
"07/23/2020 00:05:00","EDT","LONGIL",61762,3200.5278
"07/23/2020 00:05:00","EDT","MHK VL",61756,893.3033
"07/23/2020 00:05:00","EDT","MILLWD",61759,397.5656
"07/23/2020 00:05:00","EDT","N.Y.C.",61761,7095.001
"07/23/2020 00:05:00","EDT","NORTH",61755,540.3973
"07/23/2020 00:05:00","EDT","WEST",61752,1921.3967
"07/23/2020 00:10:00","EDT","CAPITL",61757,1470.1194
"07/23/2020 00:10:00","EDT","CENTRL",61754,1887.6378
"07/23/2020 00:10:00","EDT","DUNWOD",61760,837.098
"07/23/2020 00:10:00","EDT","GENESE",61753,1255.3152
"07/23/2020 00:10:00","EDT","HUD VL",61758,1277.8059
"07/23/2020 00:10:00","EDT","LONGIL",61762,3160.379
"07/23/2020 00:10:00","EDT","MHK VL",61756,904.5458
"07/23/2020 00:10:00","EDT","MILLWD",61759,400.2335
"07/23/2020 00:10:00","EDT","N.Y.C.",61761,7063.435
"07/23/2020 00:10:00","EDT","NORTH",61755,526.9395
"07/23/2020 00:10:00","EDT","WEST",61752,1910.055
"07/23/2020 00:15:00","EDT","CAPITL",61757,1519.8129
"07/23/2020 00:15:00","EDT","CENTRL",61754,1918.5073
"07/23/2020 00:15:00","EDT","DUNWOD",61760,851.9358
"07/23/2020 00:15:00","EDT","GENESE",61753,1253.0997
"07/23/2020 00:15:00","EDT","HUD VL",61758,1253.1606
"07/23/2020 00:15:00","EDT","LONGIL",61762,3129.5918
"07/23/2020 00:15:00","EDT","MHK VL",61756,882.9757
"07/23/2020 00:15:00","EDT","MILLWD",61759,402.0126
"07/23/2020 00:15:00","EDT","N.Y.C.",61761,7031.765
"07/23/2020 00:15:00","EDT","NORTH",61755,539.9388
"07/23/2020 00:15:00","EDT","WEST",61752,1895.7356
"07/23/2020 00:20:00","EDT","CAPITL",61757,1497.2699
"07/23/2020 00:20:00","EDT","CENTRL",61754,1911.2582
"07/23/2020 00:20:00","EDT","DUNWOD",61760,841.1392
"07/23/2020 00:20:00","EDT","GENESE",61753,1256.3917
"07/23/2020 00:20:00","EDT","HUD VL",61758,1254.6248
"07/23/2020 00:20:00","EDT","LONGIL",61762,3121.1743
"07/23/2020 00:20:00","EDT","MHK VL",61756,885.1437
"07/23/2020 00:20:00","EDT","MILLWD",61759,392.4949
"07/23/2020 00:20:00","EDT","N.Y.C.",61761,7006.9883
"07/23/2020 00:20:00","EDT","NORTH",61755,536.1107
"07/23/2020 00:20:00","EDT","WEST",61752,1872.2439
"07/23/2020 00:25:00","EDT","CAPITL",61757,1499.244
"07/23/2020 00:25:00","EDT","CENTRL",61754,1888.0092
"07/23/2020 00:25:00","EDT","DUNWOD",61760,841.0273
"07/23/2020 00:25:00","EDT","GENESE",61753,1245.2192
"07/23/2020 00:25:00","EDT","HUD VL",61758,1236.3308
"07/23/2020 00:25:00","EDT","LONGIL",61762,3121.1655
"07/23/2020 00:25:00","EDT","MHK VL",61756,885.493
"07/23/2020 00:25:00","EDT","MILLWD",61759,394.6962
"07/23/2020 00:25:00","EDT","N.Y.C.",61761,6971.874
"07/23/2020 00:25:00","EDT","NORTH",61755,537.179
"07/23/2020 00:25:00","EDT","WEST",61752,1880.0638
"07/23/2020 00:30:00","EDT","CAPITL",61757,1490.6573
"07/23/2020 00:30:00","EDT","CENTRL",61754,1891.6316
"07/23/2020 00:30:00","EDT","DUNWOD",61760,831.3957
"07/23/2020 00:30:00","EDT","GENESE",61753,1236.2782
"07/23/2020 00:30:00","EDT","HUD VL",61758,1247.8636
"07/23/2020 00:30:00","EDT","LONGIL",61762,3102.4668
"07/23/2020 00:30:00","EDT","MHK VL",61756,873.7803
"07/23/2020 00:30:00","EDT","MILLWD",61759,385.645
"07/23/2020 00:30:00","EDT","N.Y.C.",61761,6939.647
"07/23/2020 00:30:00","EDT","NORTH",61755,534.6721
"07/23/2020 00:30:00","EDT","WEST",61752,1882.972
"07/23/2020 00:35:00","EDT","CAPITL",61757,1469.5742
"07/23/2020 00:35:00","EDT","CENTRL",61754,1873.0646
"07/23/2020 00:35:00","EDT","DUNWOD",61760,826.1631
"07/23/2020 00:35:00","EDT","GENESE",61753,1236.1316
"07/23/2020 00:35:00","EDT","HUD VL",61758,1218.915
"07/23/2020 00:35:00","EDT","LONGIL",61762,3070.6816
"07/23/2020 00:35:00","EDT","MHK VL",61756,878.8358
"07/23/2020 00:35:00","EDT","MILLWD",61759,388.361
"07/23/2020 00:35:00","EDT","N.Y.C.",61761,6914.34
"07/23/2020 00:35:00","EDT","NORTH",61755,532.5531
"07/23/2020 00:35:00","EDT","WEST",61752,1880.0348
"07/23/2020 00:40:00","EDT","CAPITL",61757,1476.9529
"07/23/2020 00:40:00","EDT","CENTRL",61754,1901.113
"07/23/2020 00:40:00","EDT","DUNWOD",61760,829.1646
"07/23/2020 00:40:00","EDT","GENESE",61753,1225.5497
"07/23/2020 00:40:00","EDT","HUD VL",61758,1205.8049
"07/23/2020 00:40:00","EDT","LONGIL",61762,3049.7056
"07/23/2020 00:40:00","EDT","MHK VL",61756,883.2658
"07/23/2020 00:40:00","EDT","MILLWD",61759,388.8668
"07/23/2020 00:40:00","EDT","N.Y.C.",61761,6900.3574
"07/23/2020 00:40:00","EDT","NORTH",61755,522.1169
"07/23/2020 00:40:00","EDT","WEST",61752,1875.5613
"07/23/2020 00:45:00","EDT","CAPITL",61757,1472.7495
"07/23/2020 00:45:00","EDT","CENTRL",61754,1899.9474
"07/23/2020 00:45:00","EDT","DUNWOD",61760,827.129
"07/23/2020 00:45:00","EDT","GENESE",61753,1225.5884
"07/23/2020 00:45:00","EDT","HUD VL",61758,1215.4958
"07/23/2020 00:45:00","EDT","LONGIL",61762,3035.313
"07/23/2020 00:45:00","EDT","MHK VL",61756,870.4878
"07/23/2020 00:45:00","EDT","MILLWD",61759,384.7843
"07/23/2020 00:45:00","EDT","N.Y.C.",61761,6883.536
"07/23/2020 00:45:00","EDT","NORTH",61755,532.0968
"07/23/2020 00:45:00","EDT","WEST",61752,1878.193
"07/23/2020 00:50:00","EDT","CAPITL",61757,1458.4126
"07/23/2020 00:50:00","EDT","CENTRL",61754,1836.067
"07/23/2020 00:50:00","EDT","DUNWOD",61760,813.781
"07/23/2020 00:50:00","EDT","GENESE",61753,1215.0879
"07/23/2020 00:50:00","EDT","HUD VL",61758,1218.0261
"07/23/2020 00:50:00","EDT","LONGIL",61762,3001.7048
"07/23/2020 00:50:00","EDT","MHK VL",61756,873.0358
"07/23/2020 00:50:00","EDT","MILLWD",61759,390.7221
"07/23/2020 00:50:00","EDT","N.Y.C.",61761,6826.375
"07/23/2020 00:50:00","EDT","NORTH",61755,528.1462
"07/23/2020 00:50:00","EDT","WEST",61752,1867.5073
